curve_id,Species,Temp,Medium,Rep,Citation,PopBio_units,best_model,best_aic,best_bic,best_rss
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Salmonella Typhimurium__10__Vacuum Beef Striploins__1",Salmonella Typhimurium,10,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,35.92897596373669,35.30425437142086,880.0001956931764
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Salmonella Typhimurium__12__C02 Beef Striploins__1",Salmonella Typhimurium,12,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,47.6977019713735,47.53543241853944,2704.641679167615
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Salmonella Typhimurium__12__Vacuum Beef Striploins__1",Salmonella Typhimurium,12,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,gompertz,52.10026202704429,51.47554043472845,13031.652355883723
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Salmonella Typhimurium__15__C02 Beef Striploins__1",Salmonella Typhimurium,15,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,gompertz,53.530005312064816,53.367735759230754,6222.399654782707
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Salmonella Typhimurium__15__Vacuum Beef Striploins__1",Salmonella Typhimurium,15,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,48.520856786092914,47.349170523395216,24676.564576636705
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Salmonella Typhimurium__20__C02 Beef Striploins__1",Salmonella Typhimurium,20,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,gompertz,72.77641017607226,72.15168858375642,408873.528215959
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Salmonella Typhimurium__20__Vacuum Beef Striploins__1",Salmonella Typhimurium,20,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,75.06775520642469,74.44303361410886,599021.041163766
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Salmonella Typhimurium__30__C02 Beef Striploins__1",Salmonella Typhimurium,30,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,93.97348396569298,93.81121441285892,2009809.9344375888
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Salmonella Typhimurium__30__Vacuum Beef Striploins__1",Salmonella Typhimurium,30,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,gompertz,56.49809048792108,55.87336889560524,27122.200655636017
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Salmonella Typhimurium__8__Vacuum Beef Striploins__1",Salmonella Typhimurium,8,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,47.64609277106708,47.48382321823302,2684.77437966806
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__10__C02 Beef Striploins__1",Spoilage,10,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,110.45900833374029,111.05068206574892,988339.02330041
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__10__Vacuum Beef Striploins__1",Spoilage,10,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,72.31589060226172,71.69116900994588,378665.27065520495
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__12__C02 Beef Striploins__1",Spoilage,12,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,gompertz,98.72169577652171,98.55942622368764,3960443.9619826856
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__12__Vacuum Beef Striploins__1",Spoilage,12,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,96.58235992054249,96.42009036770844,2917528.1173040634
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__15__C02 Beef Striploins__1",Spoilage,15,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,76.2876364069341,76.12536685410004,160652.84349604373
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__15__Vacuum Beef Striploins__1",Spoilage,15,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,46.13196468024756,44.96027841754986,15303.408318449405
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__20__C02 Beef Striploins__1",Spoilage,20,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,65.35648857865853,64.73176698634269,118718.16071733455
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__20__Vacuum Beef Striploins__1",Spoilage,20,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,81.44527588174829,80.82055428943245,1734053.1996993474
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__30__C02 Beef Striploins__1",Spoilage,30,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,logistic,63.44680236252241,63.28453280968835,25657.62816785486
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__30__Vacuum Beef Striploins__1",Spoilage,30,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,gompertz,58.432655911836,57.260969649138296,179148.27516432098
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__8__Vacuum Beef Striploins__1",Spoilage,8,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",N,gompertz,98.61094538905483,98.44867583622076,3898276.945527828
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__10__Pasteurised Full-fat Milk__1",Serratia marcescens,10,Pasteurised Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",N,gompertz,20.548355769436466,19.376669506738764,91.75381498804288
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__Pasteurised Double Cream__1",Serratia marcescens,15,Pasteurised Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",N,gompertz,28.176262208991066,27.551540616675236,241.7255932801629
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__Pasteurised Full-fat Milk__1",Serratia marcescens,15,Pasteurised Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",N,logistic,4.02278310212472,2.8510968394270204,3.3669070474370115
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__UHT Double Cream__1",Serratia marcescens,15,UHT Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",N,gompertz,53.86998901040274,53.2452674180869,17502.35935240901
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__UHT Full-fat Milk__1",Serratia marcescens,15,UHT Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",N,gompertz,50.62723973953528,50.00251814721945,10194.796878291658
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__Pasteurised Double Cream__1",Serratia marcescens,6,Pasteurised Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",N,gompertz,34.35393321753796,33.18224695484025,1451.313889682863
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__Pasteurised Full-fat Milk__1",Serratia marcescens,6,Pasteurised Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",N,gompertz,56.89248327054977,57.13080789558927,4633.194891623518
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__Pasteurised Skim Milk__1",Serratia marcescens,6,Pasteurised Skim Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",N,gompertz,41.18101779484969,40.55629620253385,2111.7292382814303
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__UHT Double Cream__1",Serratia marcescens,6,UHT Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",N,gompertz,62.0415520729375,62.279876697977,8818.751192258918
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__UHT Full-fat Milk__1",Serratia marcescens,6,UHT Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",N,gompertz,19.821535156678724,19.659265603844663,50.42137394749531
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__UHT Skim Milk__1",Serratia marcescens,6,UHT Skim Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",N,gompertz,62.46492971909855,62.30266016626449,22299.70392278928
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__0__TGE agar__1",Arthrobacter aurescens,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,logistic,67.5955033583149,70.09514339048354,636.8144000934053
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__20__TGE agar__1",Arthrobacter aurescens,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,50.68337688199575,50.92170150703525,2132.1020541265643
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__30__TGE agar__1",Arthrobacter aurescens,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,28.53013663568164,27.35845037298394,452.80666195117
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__37__TGE agar__1",Arthrobacter aurescens,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,logistic,13.204126095706238,13.442450720745745,19.686976064661643
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__7__TGE agar__1",Arthrobacter aurescens,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,68.40065700544179,69.59434282383691,3199.2838705602567
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__0__TGE agar__1",Arthrobacter citreus,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,31.464395404368585,33.38156739321436,86.3097625969053
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__20__TGE agar__1",Arthrobacter citreus,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,logistic,52.48045654910069,52.71878117414021,2669.105323254589
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__30__TGE agar__1",Arthrobacter citreus,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,47.8749510633952,48.46662479540386,943.8779973646516
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__37__TGE agar__1",Arthrobacter citreus,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,logistic,69.82432121915046,70.41599495115912,10816.368027429242
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__7__TGE agar__1",Arthrobacter citreus,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,47.6876316746433,48.59538695362544,646.3545940965903
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__0__TGE agar__1",Arthrobacter globiformis,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,logistic,-173.29012680967327,-170.45680987217395,0.0015156915363943
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__20__TGE agar__1",Arthrobacter globiformis,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,38.16116214141832,38.39948676645783,445.67358387849424
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__30__TGE agar__1",Arthrobacter globiformis,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,35.94335790253712,36.18168252757663,337.7686789887837
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__37__TGE agar__1",Arthrobacter globiformis,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,37.82906407057091,37.66679451773685,660.4486005899226
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__7__TGE agar__1",Arthrobacter globiformis,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,50.22779307080534,52.72743310297399,229.2580512724477
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter simplex__0__TGE agar__1",Arthrobacter simplex,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,logistic,-156.96807268228355,-154.29695740859506,0.0021050626332313
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter simplex__20__TGE agar__1",Arthrobacter simplex,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,49.19201591611208,49.029746363278015,3348.2668645217773
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter simplex__30__TGE agar__1",Arthrobacter simplex,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,56.48277111596779,56.7210957410073,4401.88409285753
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter simplex__37__TGE agar__1",Arthrobacter simplex,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,35.504999064589825,35.743323689629335,319.75862834461657
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter simplex__7__TGE agar__1",Arthrobacter simplex,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,gompertz,72.42910188713152,74.3462738759773,1610.0059903664371
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 62__0__TGE agar__1",Arthrobacter sp. 62,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,logistic,112.90984203963458,115.58095731332308,6834.970456505661
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 62__20__TGE agar__1",Arthrobacter sp. 62,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,logistic,64.41490719509338,65.00658092710205,5929.94265269252
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 62__30__TGE agar__1",Arthrobacter sp. 62,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,logistic,-78.12119422236646,-77.21343894338432,0.0022215850991769
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 62__37__TGE agar__1",Arthrobacter sp. 62,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,logistic,-132.14575889476137,-129.82799272804203,0.0028469096433576
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 62__7__TGE agar__1",Arthrobacter sp. 62,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",CFU,logistic,93.05286403024913,94.50758397961312,16971.860479190436
